Filename,x,y
CAST2008_1567.jpg,386054.2382,4005303.035
NAIP2015_CHIP_23.jpg,400135.5,3977783.5
ADOP2017_942.jpg,385815.5,3973057.5
ADOP2006_168.jpg,380855.5,3986867.5
NAIP2013_1585.jpg,399905.5,3999575.5
ADOP2006_524.jpg,400265.5,3995927.5
ADOP2006_615.jpg,384335.5,3974141.5
WaCo2016_1715.jpg,393633.8218,3982620.062
WaCo2016_1293.jpg,398559.3997,3984378.762
WaCo2015_1029.jpg,398453.6172,3992024.616
ADOP2006_1652.jpg,400820.5,3992090.5
WaCo2017_1903.jpg,385317.8278,3975631.737
WaCo2020_965.jpg,394703.6972,3976859.267
WaCo2015_1861.jpg,379409.6751,3975690.352
NAIP2009_1620.jpg,404257.5,4001391.5
NAIP2006_367.jpg,397497.5,4004240.5
WaCo2020_331.jpg,405536.3109,3975950.961
WaCo2015_1642.jpg,411492.9873,4001851.388
NAIP2013_348.jpg,401075.5,3982976.5
WaCo2019_1094.jpg,411665.8512,3978553.959
CAST2008_1930.jpg,388724.2382,3974316.035
CAST2008_589.jpg,399878.2382,3990330.035
NAIP2013_1171.jpg,399500.5,4000670.5
NAIP2009_1323.jpg,410800.5,3977886.5
WaCo2020_547.jpg,397776.0874,3983741.665
CAST2008_1677.jpg,404588.2382,3987210.035
ADOP2017_1860.jpg,388416.5,4004602.5
NAIP2009_687.jpg,411580.5,4002159.5
NAIP2013_1410.jpg,392759.5,3986816.5
NAIP2013_40.jpg,395576.5,3974480.5
WaCo2017_598.jpg,382761.7699,3988838.748
WaCo2016_702.jpg,386303.3671,3973637.588
NAIP2010_CHIP_1346.jpg,398999.5,3987644.5
WaCo2015_198.jpg,408207.2367,3992783.57
NAIP2010_CHIP_1788.jpg,388301.5,4007000.5
WaCo2016_1242.jpg,390613.2478,3986753.158
CAST2008_1999.jpg,398645.2382,3980391.035
NAIP2010_CHIP_1982.jpg,385928.5,3978143.5
NAIP2010_CHIP_660.jpg,405833.5,3987137.5
NAIP2009_1753.jpg,404452.5,3994164.5
NAIP2006_1179.jpg,384906.5,4005287.5
WaCo2015_1686.jpg,401428.4712,3991137.646
WaCo2017_1142.jpg,386755.8771,3990033.566
WaCo2015_1226.jpg,397816.5839,3994895.838
WaCo2020_4.jpg,398900.8016,3991791.449
WaCo2017_1671.jpg,399920.2154,3995971.387
WaCo2019_1853.jpg,385465.1908,3973619.237
WaCo2017_355.jpg,394908.379,3983747.968
WaCo2015_1928.jpg,400136.1166,3995938.256
NAIP2006_780.jpg,396726.5,3991238.5
NAIP2010_CHIP_1251.jpg,401477.5,3987731.5
NAIP2006_983.jpg,394182.5,3989561.5
WaCo2019_466.jpg,399760.3394,3998527.543
NAIP2006_1947.jpg,380904.5,3997271.5
WaCo2020_1972.jpg,398282.0564,3973637.525
WaCo2016_460.jpg,408300.8271,4002816.151
WaCo2019_913.jpg,384370.9566,3990523.479
WaCo2015_1043.jpg,406820.3939,3986882.63
WaCo2020_1568.jpg,401448.9347,3992087.106
WaCo2020_497.jpg,381408.2946,3991724.393
NAIP2015_CHIP_1597.jpg,411205.5,3977156.5
WaCo2016_909.jpg,409343.2452,3987862.633
NAIP2010_CHIP_1563.jpg,381476.5,3973871.5
NAIP2013_114.jpg,409499.5,3975803.5
CAST2008_1731.jpg,402770.2382,4003860.035
NAIP2006_1361.jpg,389109.5,3991187.5
WaCo2020_1088.jpg,398269.8644,3992955.787
WaCo2017_96.jpg,406570.6599,3992243.98
WaCo2016_341.jpg,390259.6791,3976962.963
NAIP2013_1051.jpg,382349.5,3996665.5
WaCo2015_173.jpg,394497.3053,3980042.904
WaCo2017_1096.jpg,383433.8553,3994797.904
WaCo2019_1328.jpg,411260.4664,3980266.938
WaCo2017_1328.jpg,401902.3338,3998943.498
NAIP2013_1851.jpg,387920.5,3980105.5
WaCo2017_808.jpg,384449.4509,3989916.218
ADOP2017_544.jpg,391791.5,3998782.5
ADOP2006_567.jpg,383360.5,3999614.5
NAIP2006_519.jpg,393624.5,3997169.5
WaCo2020_1477.jpg,389244.7183,4004580.883
WaCo2020_485.jpg,382292.2164,3991075.168
ADOP2017_1523.jpg,396582.5,3987277.5
WaCo2020_645.jpg,392140.3241,3983080.248
NAIP2009_1414.jpg,398326.5,4004460.5
NAIP2015_CHIP_504.jpg,404158.5,4004618.5
NAIP2015_CHIP_1195.jpg,408697.5,4000643.5
WaCo2015_730.jpg,408798.5499,3977762.996
NAIP2013_994.jpg,401324.5,4000757.5
NAIP2013_995.jpg,391406.5,3995069.5
ADOP2006_230.jpg,400154.5,4004894.5
WaCo2017_1914.jpg,397718.3358,3983137.757
NAIP2010_CHIP_86.jpg,401825.5,4002110.5
NAIP2013_674.jpg,383189.5,3981188.5
NAIP2013_213.jpg,408041.5,3992009.5
WaCo2016_825.jpg,404192.1149,3973975.917
NAIP2009_81.jpg,380392.5,3976179.5
WaCo2019_99.jpg,392484.7488,3978971.535
NAIP2015_CHIP_563.jpg,392836.5,3987152.5
WaCo2015_1949.jpg,388041.6284,3999382.503
WaCo2017_59.jpg,410558.3663,3986338.164
NAIP2015_CHIP_190.jpg,402997.5,3993827.5
ADOP2017_1198.jpg,383001.5,3990664.5
NAIP2006_559.jpg,396120.5,3980672.5
NAIP2009_1250.jpg,406906.5,3998769.5
ADOP2017_1775.jpg,390642.5,3985348.5
NAIP2010_CHIP_696.jpg,404402.5,3993650.5
NAIP2010_CHIP_1078.jpg,393947.5,4006106.5
WaCo2019_607.jpg,403731.8913,3979303.768
NAIP2006_1776.jpg,382557.5,4002458.5
CAST2008_481.jpg,394115.2382,3984084.035
CAST2008_1933.jpg,390221.2382,3982905.035
WaCo2015_102.jpg,412690.8537,3987251.439
WaCo2020_248.jpg,403146.6741,4000639.811
NAIP2009_820.jpg,388753.5,3989022.5
ADOP2006_947.jpg,405797.5,3982217.5
NAIP2010_CHIP_795.jpg,396293.5,4001120.5
NAIP2006_641.jpg,403653.5,3987797.5
ADOP2006_1321.jpg,381278.5,3985187.5
WaCo2017_1084.jpg,393828.7753,3977295.949
ADOP2017_1676.jpg,406554.5,3978670.5
NAIP2010_CHIP_1100.jpg,399665.5,3986975.5
NAIP2013_1469.jpg,386393.5,3986207.5
NAIP2009_199.jpg,402313.5,3976857.5
NAIP2009_276.jpg,392632.5,3993654.5
NAIP2010_CHIP_1033.jpg,396908.5,3995252.5
WaCo2019_1011.jpg,398730.1133,3994019.541
WaCo2020_925.jpg,387300.0904,3972854.187
ADOP2017_1005.jpg,390948.5,3989824.5
WaCo2016_1403.jpg,379518.5056,3985933.245
WaCo2016_182.jpg,412540.6036,4000597.202
ADOP2006_73.jpg,392711.5,3988259.5
ADOP2006_371.jpg,387740.5,3977387.5
NAIP2015_CHIP_1503.jpg,401863.5,3979208.5
NAIP2013_1951.jpg,402431.5,3985628.5
WaCo2016_1289.jpg,382295.2391,3994745.03
NAIP2013_719.jpg,405101.5,3980648.5
CAST2008_804.jpg,388397.2382,4002678.035
NAIP2013_229.jpg,392312.5,3980099.5
WaCo2015_1905.jpg,397301.4709,4006871.454
ADOP2017_976.jpg,405483.5,4006687.5
NAIP2013_717.jpg,385181.5,3990764.5
WaCo2015_637.jpg,394960.6022,3993140.186
WaCo2020_399.jpg,381554.5989,3975076.184
NAIP2015_CHIP_978.jpg,409075.5,4005194.5
CAST2008_1726.jpg,402641.2382,3985452.035
WaCo2017_1586.jpg,380920.4694,4000966.154
NAIP2009_1450.jpg,386455.5,3980214.5
WaCo2016_1044.jpg,397504.7895,3973771.7
WaCo2017_389.jpg,405772.6919,3985264.961
ADOP2006_625.jpg,388172.5,3987863.5
NAIP2006_1896.jpg,384552.5,3984914.5
WaCo2015_258.jpg,390845.794,3982950.702
WaCo2016_738.jpg,397154.2688,3994193.341
ADOP2017_1465.jpg,392634.5,3996364.5
ADOP2006_151.jpg,392633.5,4006523.5
CAST2008_1206.jpg,382337.2382,3976794.035
WaCo2020_54.jpg,387041.0099,3974585.455
WaCo2016_701.jpg,391463.6415,4000865.427
ADOP2017_1332.jpg,390219.5,3975781.5
ADOP2006_1006.jpg,412538.5,3981755.5
WaCo2019_225.jpg,387851.7796,3972872.475
WaCo2017_1954.jpg,385635.7349,3980434.481
NAIP2006_1501.jpg,397674.5,3995954.5
WaCo2020_189.jpg,408922.6457,4004605.267
NAIP2013_1474.jpg,379688.5,3983336.5
NAIP2015_CHIP_1428.jpg,404704.5,3985529.5
NAIP2009_1869.jpg,403651.5,3974421.5
WaCo2016_1061.jpg,400123.0268,4006278.685
NAIP2006_193.jpg,379458.5,3991088.5
WaCo2015_577.jpg,407929.8682,3979664.952
WaCo2016_1557.jpg,395828.3862,3992748.586
WaCo2015_1960.jpg,382140.6886,3978317.733
NAIP2015_CHIP_56.jpg,404617.5,3987734.5
NAIP2013_1181.jpg,400454.5,4004594.5
NAIP2006_1398.jpg,404727.5,3974126.5
WaCo2019_879.jpg,387848.7315,3973683.245
WaCo2020_1101.jpg,378869.3056,4000103.362
WaCo2019_1333.jpg,401872.6076,3973180.324
NAIP2009_1044.jpg,403000.5,3979362.5
WaCo2019_423.jpg,385681.5992,3985905.749
WaCo2019_1818.jpg,386269.8644,3998832.343
NAIP2015_CHIP_493.jpg,381724.5,3989723.5
WaCo2017_1393.jpg,405173.1491,4002165.24
ADOP2006_1962.jpg,394724.5,3996962.5
NAIP2009_1123.jpg,397612.5,4003968.5
NAIP2006_1141.jpg,391659.5,4002254.5
CAST2008_726.jpg,380405.2382,3998349.035
CAST2008_635.jpg,383591.2382,3981387.035
CAST2008_1578.jpg,386519.2382,4002660.035
NAIP2010_CHIP_1315.jpg,407363.5,3979931.5
ADOP2006_1737.jpg,380435.5,3981902.5
NAIP2015_CHIP_116.jpg,388375.5,3990056.5
NAIP2015_CHIP_132.jpg,386326.5,3995645.5
WaCo2017_601.jpg,383350.6447,3982506.21
NAIP2015_CHIP_1613.jpg,408325.5,3975290.5
WaCo2016_1906.jpg,409422.4934,4006101.901
NAIP2009_277.jpg,383167.5,3996060.5
NAIP2006_1000.jpg,407289.5,3997451.5
ADOP2006_1966.jpg,406673.5,4005263.5
NAIP2010_CHIP_725.jpg,380936.5,3982883.5
ADOP2017_503.jpg,397470.5,3993535.5
WaCo2017_76.jpg,408930.4263,4002197.244
WaCo2019_527.jpg,383029.8339,3999213.344
WaCo2016_1064.jpg,404902.3003,3996174.545
WaCo2019_1150.jpg,403814.1875,3985521.7
WaCo2015_211.jpg,390815.3139,3975309.351
ADOP2017_1096.jpg,391902.5,3983203.5
NAIP2015_CHIP_1920.jpg,397900.5,3988592.5
NAIP2015_CHIP_911.jpg,395668.5,3986165.5
WaCo2016_123.jpg,389217.261,3991590.344
WaCo2017_1630.jpg,405552.9307,3985702.35
WaCo2016_849.jpg,408703.1639,3990563.166
NAIP2009_1248.jpg,392839.5,3974547.5
NAIP2009_250.jpg,407509.5,3973809.5
WaCo2019_480.jpg,379798.9474,4003300.72
NAIP2006_1054.jpg,390456.5,4003757.5
WaCo2016_1367.jpg,385529.1736,3982985.823
NAIP2015_CHIP_1619.jpg,402913.5,4005449.5
NAIP2009_1322.jpg,399634.5,3991107.5
NAIP2015_CHIP_522.jpg,381955.5,4000850.5
CAST2008_426.jpg,389903.2382,3991347.035
NAIP2009_1749.jpg,381178.5,3985542.5
WaCo2019_1477.jpg,409593.207,3996546.339
WaCo2016_1106.jpg,397001.8685,4005632.508
NAIP2006_216.jpg,407169.5,3978092.5
WaCo2016_1137.jpg,396343.4992,3973930.197
WaCo2020_1759.jpg,389317.8705,3992062.722
NAIP2010_CHIP_1219.jpg,400631.5,3977831.5
WaCo2016_629.jpg,408904.3323,3977523.796
WaCo2019_102.jpg,409971.1598,3990529.575
WaCo2020_615.jpg,410864.2256,4003828.025
NAIP2006_1873.jpg,379350.5,4004207.5
NAIP2013_168.jpg,391595.5,3978473.5
NAIP2006_871.jpg,393945.5,4002065.5
ADOP2006_1011.jpg,386189.5,4001267.5
NAIP2015_CHIP_1846.jpg,400645.5,3978809.5
WaCo2020_1848.jpg,397486.5268,3999621.777
CAST2008_1096.jpg,391364.2382,4005699.035
NAIP2009_1945.jpg,389830.5,3982428.5
NAIP2009_1237.jpg,411178.5,3976215.5
ADOP2017_263.jpg,405660.5,4005055.5
ADOP2006_170.jpg,408575.5,3996509.5
CAST2008_1904.jpg,385592.2382,3987930.035
NAIP2009_927.jpg,380011.5,3977478.5
CAST2008_520.jpg,384764.2382,3994452.035
NAIP2009_146.jpg,379165.5,4000044.5
CAST2008_531.jpg,411467.2382,4001157.035
WaCo2016_283.jpg,397142.0768,3974030.781
WaCo2020_1149.jpg,380262.2444,3974853.679
NAIP2006_690.jpg,410499.5,4002716.5
CAST2008_612.jpg,388100.2382,4000119.035
WaCo2017_785.jpg,410219.1232,3979256.731
WaCo2015_1700.jpg,386188.4407,3973197.083
WaCo2019_1530.jpg,386519.8009,3985948.421
NAIP2013_1778.jpg,385436.5,3996989.5
NAIP2015_CHIP_1653.jpg,389782.5,3998030.5
WaCo2015_1175.jpg,383414.7551,3981670.54
ADOP2006_829.jpg,396656.5,3982781.5
WaCo2017_1800.jpg,382642.2881,3998081.521
CAST2008_248.jpg,405638.2382,4005444.035
WaCo2015_1008.jpg,385712.9517,3977985.5
WaCo2019_1336.jpg,397873.6236,3981787.893
CAST2008_711.jpg,379961.2382,3974424.035
ADOP2006_324.jpg,396737.5,3983507.5
NAIP2010_CHIP_841.jpg,383597.5,4005521.5
NAIP2006_581.jpg,401775.5,3990959.5
NAIP2015_CHIP_87.jpg,381334.5,3981869.5
NAIP2006_735.jpg,384699.5,3990398.5
CAST2008_260.jpg,380030.2382,3988947.035
NAIP2015_CHIP_32.jpg,390490.5,3986954.5
NAIP2015_CHIP_1999.jpg,391675.5,3980084.5
NAIP2015_CHIP_515.jpg,409288.5,3989039.5
NAIP2010_CHIP_421.jpg,411143.5,3973148.5
WaCo2019_414.jpg,395794.8834,3988191.754
CAST2008_692.jpg,398753.2382,3980190.035
NAIP2013_1592.jpg,382724.5,4006454.5
CAST2008_1097.jpg,398402.2382,3983688.035
NAIP2010_CHIP_1697.jpg,388991.5,3992447.5
NAIP2010_CHIP_1398.jpg,412301.5,3983612.5
WaCo2019_788.jpg,386705.7293,3983010.143
WaCo2020_796.jpg,391350.8905,4003968.233
CAST2008_562.jpg,386765.2382,3996948.035
WaCo2019_1016.jpg,386169.2802,3979581.137
WaCo2017_324.jpg,405966.8499,3984720.892
WaCo2017_218.jpg,412288.7194,3973033.007
NAIP2013_459.jpg,391535.5,4003430.5
NAIP2006_168.jpg,409068.5,3979670.5
WaCo2016_1921.jpg,410123.5348,4004334.058
NAIP2009_1831.jpg,397162.5,4000302.5
NAIP2015_CHIP_572.jpg,394060.5,3984410.5
NAIP2013_1237.jpg,388115.5,3990230.5
CAST2008_1910.jpg,384479.2382,3984774.035
NAIP2006_1345.jpg,378636.5,4003682.5
NAIP2013_1672.jpg,408161.5,3983708.5
WaCo2020_1797.jpg,391116.1941,3987231.632
WaCo2017_1534.jpg,387171.9299,3993558.28
WaCo2015_953.jpg,383177.0106,3990634.725
NAIP2015_CHIP_1038.jpg,392122.5,3986168.5
NAIP2010_CHIP_427.jpg,382352.5,4000157.5
CAST2008_1287.jpg,412745.2382,3979494.035
WaCo2020_1509.jpg,402899.7856,3998216.646
ADOP2017_311.jpg,404826.5,3995896.5
NAIP2015_CHIP_835.jpg,396979.5,3975980.5
WaCo2019_1528.jpg,412674.7412,4001977.885
CAST2008_1150.jpg,389141.2382,3973242.035
NAIP2010_CHIP_1801.jpg,412343.5,3982103.5
NAIP2013_181.jpg,404483.5,3974819.5
NAIP2010_CHIP_759.jpg,408104.5,3982016.5
ADOP2006_849.jpg,407990.5,3983981.5
NAIP2010_CHIP_64.jpg,406847.5,3987119.5
NAIP2015_CHIP_1919.jpg,391993.5,3978947.5
WaCo2015_363.jpg,410980.9223,3975952.48
NAIP2013_1078.jpg,407717.5,3981509.5
NAIP2013_240.jpg,400841.5,3977714.5
NAIP2013_1338.jpg,379886.5,4000253.5
WaCo2015_1136.jpg,392915.3901,3990186.669
WaCo2015_1689.jpg,408624.8135,4001479.531
NAIP2009_230.jpg,400597.5,3986019.5
CAST2008_821.jpg,412097.2382,3975084.035
WaCo2015_1994.jpg,404906.2461,3998007.852
NAIP2013_428.jpg,397685.5,3973142.5
ADOP2017_748.jpg,394629.5,3989968.5
NAIP2013_1821.jpg,403763.5,4000070.5
WaCo2016_1785.jpg,388217.515,3979395.272
